Latitude,Longitude,Nama_Unit,Kode_Unit,Alamat,Dokter_Spesialis,Dokter_Umum,Dokter_Gigi,Perawat,Bidan,Farmasi,Nakes_Lainnya,Tenaga_Pendukung,Provinsi
?,?,RSU ISLAM,R3510091,Jl. Basuki Rachmat Banyuwangi,0,0,0,0,0,0,0,0,JAWA TIMUR
-8.337369,114.272568,RSU Nahdlatul Ulama Banyuwangi,R3510102,"Jl. Raya Mangir,Rogojampi - Banyuwangi",7,6,2,14,12,1,6,14,JAWA TIMUR
?,?,RSU Al Huda Genteng,R3510103,Jl. Raya Gambiran No. 225 Genteng,23,12,4,118,20,18,22,99,JAWA TIMUR
?,?,RSIA PKU Muhammadiyah Rogojampi,R3510104,Jalan Diponegoro Nomor 20 Rogojampi,16,8,3,21,5,1,3,48,JAWA TIMUR
-8.215011,114.377457,RSUD Dr. H.Koesnadi,R3511011,Jl. Piere Tendean Bondowoso,13,20,5,179,26,17,42,166,JAWA TIMUR
?,?,RSU Bhayangkara TK.IV Bondowoso,R3511012S,"JL. JEND. POL. S. JUDODIHARJO 12, BONDOWOSO",0,6,1,35,12,1,4,35,JAWA TIMUR
-7.702981,114.014771,RSUD dr. Abdoer Rahem Situbondo,R3512012,Jl. Anggrek No. 68 Situbondo,20,16,3,197,28,19,45,238,JAWA TIMUR
-7.704206,114.015381,RSU Elizabeth PTP Nusantara XI,R3512034,Jl. WR Supratman 2A Situbondo,11,2,1,21,6,5,0,44,JAWA TIMUR
?,?,"RSIA \""FATIMAH\"" LAMONGAN",R3512035,Jl. Pahlawan Selatan No. 18,20,5,0,28,8,2,2,60,JAWA TIMUR
?,?,RSUD Besuki Situbondo,R3512036S,Jl. Olah Raga No 55 Besuki,2,5,1,39,12,2,6,29,JAWA TIMUR
-7.761831,113.437401,RSUD Waluyo Jati Kraksaan,R3513013,Jl. Dr. Sutomo No. 01 Kraksaan,25,12,5,136,27,9,34,177,JAWA TIMUR
-7.755953,113.439514,RSU Graha Sehat,R3513024,Jl. Raya Panglima Sudirman No.2,15,5,1,16,7,4,3,19,JAWA TIMUR
?,?,RSU WONOLANGAN,R3513026,Jl. Raya Dringu No 118,19,4,2,37,4,4,4,39,JAWA TIMUR
-7.735419,113.119507,RSUD Tongas,R3513067,Jl. Raya Tongas No. 229,0,7,1,29,15,4,18,74,JAWA TIMUR
?,?,RSK Bedah Ganesha Medika,R3514014S,Jl. Raya Sengonagung no. 17 Purwosari-Pasuruan,0,0,0,0,0,0,0,0,JAWA TIMUR
-7.604736,112.818733,RSU Islam Masyitoh Bangil,R3514025,Jl. A.Yani No.6 Bangil Jatim,0,5,1,0,0,0,0,0,JAWA TIMUR
-7.608378,112.830528,RSUD Bangil,R3514036,Jl. Raya Raci - Bangil,23,14,2,162,26,25,42,101,JAWA TIMUR
-7.677544,112.645935,RSIA Panca Dharma,R3514040,Jl. Raya 14A Pandaan Sukorejo,0,0,0,0,0,0,0,0,JAWA TIMUR
-7.677544,112.645935,RSU Panca Dharma,R3514051,Jl. Raya 14 Sukorejo Pasuruan,1,5,1,0,0,0,0,0,JAWA TIMUR
?,?,RSU Bhayangkara Pusdik Brimob,R3514052,Jl. Raya Watukosek - Gempol,7,9,1,31,17,1,12,25,JAWA TIMUR
-7.465256,112.715652,RSUD Sidoarjo,R3515015,Jl. Mojopahit No.667 Sidoarjo,59,22,5,468,48,68,93,395,JAWA TIMUR
-7.449119,112.707405,RSU Siti Khodijah,R3515026,Jl. Pahlawan No .260 Sepanjang Sidoarjo,33,13,4,117,21,18,46,122,JAWA TIMUR
-7.538544,112.700378,RSU Pusdik Polri Porong,R3515030,JL. RAYA PORONG NO. 1 SIDOARJO,9,10,3,0,0,0,0,0,JAWA TIMUR
-7.448194,112.702171,RSU Delta Surya,R3515096,Jl. Pahlawan No 09 Sidoarjo,31,12,4,92,28,19,18,198,JAWA TIMUR
-7.457442,112.722084,RSU Islam Siti Hajar,R3515106,Jl. Raden Patah No. 70-72 Sidoarjo,25,7,6,0,0,0,0,0,JAWA TIMUR
-7.459322,112.72171,RSU Jasem,R3515110,Jl. Samanhudi No.85A Sidoarjo,14,8,2,30,22,9,8,35,JAWA TIMUR
-7.412169,112.561089,RSU Anwar Medika,R3515121,"Dsn. Semawut RT.10/RW.04, Ds Balongbendo Kec.Balongbendo, Sidoarjo",16,12,5,72,13,3,4,48,JAWA TIMUR
?,?,RSU Mitra Keluarga Waru,R3515122,Jl. Jend. S. Parman No. 8 Waru,55,14,8,162,19,3,58,55,JAWA TIMUR
?,?,RSU Usada Sidoarjo,R3515123S,"Jl. Jeruk 117 Wage, Kecamatan Taman",12,14,2,12,8,7,1,0,JAWA TIMUR
?,?,RSU Krian Husada,R3515124S,"Jl. Raya Kemangsem No.01, Balongbendo, Sidoarjo",7,0,1,10,10,2,2,14,JAWA TIMUR
?,?,RSIA Kirana,R3515125S,"Jl. Raya Ngelom No.87 Taman, Sidoarjo",8,5,0,8,15,13,4,19,JAWA TIMUR
?,?,RSU Al-Islam HM. Mawardi Krian,R3515126S,Jl. Kyai Mojo No.12 A Jeruk Gamping,11,9,53,11,15,0,0,0,JAWA TIMUR
?,?,RSU Assakinah Medika,R3515127,"Jl. Bogen Kebon Agung 65, Sidoarjo",6,4,1,12,7,3,2,11,JAWA TIMUR
?,?,RSIA SOERYA,R3515129,Raya Kalijaten 11-15 Taman Sepanjang,9,6,4,25,12,2,3,52,JAWA TIMUR
?,?,RSIA Prima Husada,R3515130,Jl. Suprapto No.3 Waru,6,5,1,20,13,1,12,17,JAWA TIMUR
?,?,RSU Citra Medika,R3515131,Jl.Raya Surabaya Mojokerto KM.44 Tarik Sidoarjo,24,16,2,72,17,15,10,58,JAWA TIMUR
?,?,RSK Bedah Rahman Rahim,R3515132S,jln. Raya Saimbang Kebonagung Sukodono,7,9,1,8,9,1,3,6,JAWA TIMUR
?,?,RSIA Mitra Husada,R3515133S,Jl. Raya Sruni No. 159 Gedangan,9,6,0,6,27,6,0,17,JAWA TIMUR
?,?,RSB Buah Delima,R3515134S,jl.Sunandar priyo sudarmo 154 sidoarjo,9,1,2,6,15,1,0,0,JAWA TIMUR
?,?,Rumkit TNI AD 05.080.03 Sidoarjo,R3515135S,JL DR SOETOMO NO 2 SIDOARJO,10,5,2,32,35,1,4,0,JAWA TIMUR
?,?,RSB Pondok Tjandra,R3515137S,Jl. Mangga IE 225 Pondok Tjandra Indah,9,1,0,1,13,2,3,8,JAWA TIMUR
?,?,RS Aisyiyah Siti Fatimah Tulangan,R3515138S,Jl Kenongo RT 1 RW 1 Tulangan,5,8,0,30,12,5,2,19,JAWA TIMUR
-7.276589,112.737282,RSU AL Juanda,R3515155,Jl. Bachtiar Yahya No.1 Juanda - Surabaya,4,3,2,42,3,3,2,10,JAWA TIMUR
-7.661517,112.537224,RS Kusta Sumberglagah,R3516016,Dsn. Sumberglagah Ds. Tanjungkenongo Pacet Mojokerto,12,12,1,72,10,8,14,65,JAWA TIMUR
-7.462764,112.435043,RSUD Prof. Dr. Soekandar,R3516020,Jl. Hayam Wuruk 25 Mojosari,24,10,2,138,25,14,34,109,JAWA TIMUR
-7.481619,112.43808,Rumkitban Mojokerto,R3516025,Jl. R Wijaya 58 Mojokerto,1,1,0,0,0,0,0,0,JAWA TIMUR
?,?,RSU Sido Waras,R3516032,"Jl. Raya Pasar Sawahan km.10 Kec.Bangsal, Kab.Mojokerto",15,5,0,75,13,16,10,60,JAWA TIMUR
?,?,RSI Arofah,R3516033,"Jl. Gajah Mada No.1 Mojosari, Mojokerto",15,5,1,30,16,6,8,38,JAWA TIMUR
-7.753839,113.198044,RSU Dharma Husada,R3516034S,Jl. Raya Ngoro 192. Ngoro.,6,5,1,23,11,7,6,16,JAWA TIMUR
?,?,RSB Ananda,R3516035S,"Jl. Raya Jabon No.12, Kab.Mojokerto",3,1,0,3,9,2,2,7,JAWA TIMUR
?,?,RSU Kartini,R3516037S,Mojokerto,12,5,0,52,17,5,11,44,JAWA TIMUR
-7.496261,112.424004,RSU Islam Sakinah,R3516062,Jl. RA Basuni No.12 Mojokerto,25,10,4,100,18,3,19,97,JAWA TIMUR
-7.455994,112.409798,RSUD RA.Basoeni,R3516073,"Jl. Raya Gedeg No.17,Kab.Mojokerto",10,7,2,81,21,2,46,55,JAWA TIMUR
?,?,RSU Mawaddah Medika,R3516075S,Jl. Raya Ngijingan Purwojati Ngoro,13,10,1,32,5,4,7,11,JAWA TIMUR
-7.537539,112.23082,RSUD Kab. Jombang,R3517010,"Jl. KH.W Hasyim 52, Jombang",30,26,3,324,33,35,64,318,JAWA TIMUR
-7.538658,112.243683,RSU Kristen Mojowarno,R3517021,"Jl. Merdeka No.59 Mojowarno, Jombang",4,5,2,76,11,8,10,131,JAWA TIMUR
?,?,RSU Airlangga,R3517025S,"Jl. Airlangga, No. 50C Jelakombo",13,5,4,21,8,7,12,32,JAWA TIMUR
-7.560772,112.228966,RSIA Muslimat,R3517043,Jl. Urip Sumohardjo No 34 Jombang,3,5,0,0,0,0,0,0,JAWA TIMUR
-7.530833,112.237503,RSU Islam Jombang,R3517076,Jl. Brig. Kretarto 22 A Jombang,9,9,2,52,7,3,4,64,JAWA TIMUR
-7.537539,112.23082,RSK Bedah dan Kandungan Unipdu Medika,R3517087,"Jl. Raya Peterongan Jogoroto Km.0.5, Jombang",5,2,1,17,11,3,1,34,JAWA TIMUR
?,?,RSU Nur Wachid Jombang,R3517088,Jl. Yos Sudarso No.24 Jombang,8,6,0,16,5,41,2,0,JAWA TIMUR
?,?,RSB PKU Muhammadiyah Mojoagung,R3517090S,Jl Sayid Sulaiman No.33 Jombang,7,3,0,8,10,2,2,13,JAWA TIMUR
?,?,RSU dr. Moedjito Dwidjosiswojo,R3517091S,Jl. Hayam Wuruk no.09,4,7,2,19,8,5,3,24,JAWA TIMUR
?,?,RSU Al-Azis,R3517093S,JL. RAYA TEMBELANG,5,8,1,28,12,2,4,48,JAWA TIMUR
-7.661178,111.872345,RSUD Nganjuk,R3518011,"Jl. Dr. Sutomo 62, Nganjuk",16,28,3,180,36,11,42,229,JAWA TIMUR
-7.592636,112.125847,RSUD Kertosono,R3518022,Jl. Supriadi No. 29 Kertosono.,6,17,2,85,21,7,27,67,JAWA TIMUR
?,?,RSU Sumber Waras,R3518033,Jl. Langsep No. 3 Kertosono.,8,5,1,19,9,4,5,26,JAWA TIMUR
?,?,RSU Bhayangkara Moestajab Nganjuk,R3518045,Nganjuk,12,10,2,52,13,11,11,44,JAWA TIMUR
?,?,RSU Islam Aisyiyah Nganjuk,R3518046S,Jl. Imam Bonjol No. 20,8,8,0,39,8,6,5,34,JAWA TIMUR
-7.665542,111.580986,RS Paru Dungus,R3519012,"Jl. Raya Dungus - Wungu, Madiun",5,9,2,29,0,4,7,43,JAWA TIMUR
?,?,RSUD Caruban,R3519023,Jl. A Yani Km 2 Caruban Madiun,17,21,4,150,22,15,47,89,JAWA TIMUR
?,?,RSUD Dolopo,R3519024,"Jl. Raya Dolopo No. 117, Dolopo, Madiun",8,8,3,77,18,9,16,50,JAWA TIMUR
?,?,RS Haji Ibrahim,R3519025S,Jl. Raya Tiron No.Madiun,12,2,0,20,5,1,1,10,JAWA TIMUR
-7.652836,111.334923,RSUD Dr. Saydiman Magetan,R3520012,Jl. Pahlawan No.2 Magetan,9,16,2,171,37,23,48,151,JAWA TIMUR
?,?,RSIA Bhakti Persada,R3520013,Jl. Pasar Legi No.145 Kel.Mangge Kec. Barat Magetan,5,2,0,4,4,3,3,14,JAWA TIMUR
-7.611972,111.439247,RSU Lanuma Iswahyudi,R3520041,"Jl. Raya Solo - Maospati, Magetan",3,4,0,0,0,0,0,0,JAWA TIMUR
-7.392681,111.445,RSUD Dr. Soeroto Ngawi,R3521013,Jl. Dr Wahidin no: 27,15,25,3,171,32,18,44,202,JAWA TIMUR
-7.142939,111.898285,RSUD Dr. R. Sosodoro Djatikoesoemo,R3522014,"Jl. Dr Wahidin No.40, Bojonegoro",44,19,4,183,25,18,41,112,JAWA TIMUR
?,?,RSU Aisyiyah Bojonegoro,R3522025,Jl. Hasyim Asyari 17 Bojonegoro,4,5,1,0,0,0,0,0,JAWA TIMUR
-7.176078,112.004608,RSU Muhamadiyah Sumberejo,R3522036,Jl. Raya Sumberrejo 1193 Bojonegoro,0,0,0,0,0,0,0,0,JAWA TIMUR
-7.142939,111.898285,RSUD Sumberrejo,R3522047,"Jl. Raya No.231 Sumberrejo,Bojonegoro",3,8,2,37,5,2,9,20,JAWA TIMUR
-7.160639,111.633514,RSUD Padangan,R3522058,"Jl. Dr. Soetomo No.02 Padangan,Bojonegoro",4,8,2,19,3,2,0,15,JAWA TIMUR
?,?,RSU Bhayangkara Wahyu Tutuku Bojonegoro,R3522059,Jl. Panglima Sudirman,17,7,1,45,19,9,6,50,JAWA TIMUR
?,?,RSU Muhammadiyah Kalitidu,R3522060,Jl.Raya Kalitidu Cepu No. 266,3,4,1,18,6,1,0,10,JAWA TIMUR
?,?,RSU Ibnu Sina Bojonegoro,R3522061S,Jl. Lisman No.07 Campurejo,10,6,0,29,12,7,2,50,JAWA TIMUR
-6.899583,112.046165,RSUD Dr. R Koesma Tuban,R3523015,"Jl. Dr. Wahidin Sudiro Husodo No.800, Tuban",36,13,2,205,21,16,60,186,JAWA TIMUR
-6.901672,112.050369,RS Kusta Nganget,R3523026,Pos Jojogan Bojonegoro Tuban,0,1,0,0,0,0,0,0,JAWA TIMUR
-6.916997,112.049225,RSU Medika Mulia Tuban,R3523041,Jl. Mojopahit 699 Tuban,19,10,1,81,11,5,10,115,JAWA TIMUR
-6.898561,112.044502,RSU Muhammadiyah,R3523052,Jl. Diponegoro No.1 Tuban,0,4,1,0,0,0,0,0,JAWA TIMUR
?,?,RSU Nahdlatul Ulama Tuban,R3523053,Jl. Letda Sucipto No. 211 Tuban,11,5,1,27,17,6,6,49,JAWA TIMUR
-7.114131,112.411003,RSUD Dr Soegiri Lamongan,R3524016,Jl. Kusumabangsa No. 7 Lamongan,24,14,3,223,25,28,69,127,JAWA TIMUR
-7.116342,112.419655,RS Islam Nashrul Ummah,R3524020,Jl. Merpati No.62 Lamongan,11,4,0,0,0,0,0,0,JAWA TIMUR
-7.106139,112.387886,RSU Muhammadiyah Lamongan,R3524031,Jl. Jaksa Agung Suprapto No 76 Lamongan,27,18,1,155,10,31,80,88,JAWA TIMUR
?,?,RSUD Ngimbang,R3524042,Jalan Mayangkara No. 227 Sendangharjo Ngimbang,8,8,3,94,18,5,14,51,JAWA TIMUR
?,?,RSK Bedah Mitra Sehat,R3524043S,Jl. Raya Lamongan Babat KM 5 Desa Karanglangit,10,3,0,14,10,1,1,37,JAWA TIMUR
-7.161781,112.651428,RSUD Ibnu Sina Kab. Gresik,R3525010,"Jl. Dr. Wahidin Sudirohusodo No.243 B, Gresik",61,20,6,239,31,35,88,245,JAWA TIMUR
-7.165831,112.641998,RSU PT Semen Gresik,R3525021,Jl. R A Kartini No. 280 Gresik,24,21,5,0,0,0,0,0,JAWA TIMUR
-7.156886,112.65213,RSIA Nyai Ageng Pinatih,R3525043,Jl. KH Abd Karim 76-78 Gresik,3,6,1,14,18,6,4,21,JAWA TIMUR
-7.175744,112.582817,RS Jiwa Aditama,R3525054,Jl. Raya Bunder Gresik,0,0,0,0,0,0,0,0,JAWA TIMUR
-7.156844,112.64003,RSU Petrokimia Gresik,R3525076,Jl. Jen Ahmad Yani 69 Gresik,1,26,5,0,0,0,0,0,JAWA TIMUR
?,?,RSU Denisa,R3525087,Jl. Dr. Wahidin Sudirohusodo No.736,13,6,1,15,18,5,6,15,JAWA TIMUR
?,?,RSU Muhammadiyah Gresik,R3525088,"Jl. KH. Kholil 88,Gresik",5,6,2,41,15,7,7,49,JAWA TIMUR
?,?,RSU Mabarrot MWC NU,R3525089,Jl. Raya Bungah Dukun No. 63 Bungah Gresik,5,6,2,21,14,2,5,22,JAWA TIMUR
-7.029261,112.75927,RSUD Syarifah Ambami Rato Ebu,R3526011,Jl. Pemuda Kaffa No. 9 Bangkalan,22,29,5,212,61,12,15,339,JAWA TIMUR
-7.025739,112.75148,RSU AL Batuporon,R3526022,Jl. Mawar Madura Kab Bangkalan,0,1,0,0,0,0,0,0,JAWA TIMUR
-7.151122,113.267685,RSUD Kab. Sampang,R3527012,"Jl. Rajawali No. 10, Sampang",11,19,4,126,21,11,45,100,JAWA TIMUR
?,?,RSUD Dr. H. Slamet Martodirdjo,R3528013,"Jl. Raya Panglegur No.4, Pamekasan",19,20,4,183,33,16,53,52,JAWA TIMUR
-7.155106,113.481842,RSB & Peny.Dalam Larasati,R3528024,Jl. Mandilaras No.74 Pamekasan,5,3,0,0,0,0,1,0,JAWA TIMUR
?,?,RSU Asyifa Husada Pamekasan,R3528025,"Jl. Mandilaras No. 88-90, Pamekasan",4,0,0,0,0,0,0,0,JAWA TIMUR
-7.015333,113.863731,RSUD Muh Anwar Sumenep,R3529014,Jl. Dr Cipto No. 42 Sumenep,22,20,3,184,12,11,29,202,JAWA TIMUR
?,?,RSU Islam Garam Kalianget,R3529025,"Jl. Raya Kalianget No.1, Kab Sumenep",4,7,1,29,6,6,4,34,JAWA TIMUR
-7.81595,112.004997,RSUD Gambiran,R3571016,Jl. KH Wahid Hasyim 64 Kediri,55,25,4,306,59,10,132,318,JAWA TIMUR
-7.451931,112.447556,Rumkit Tk.IV Kediri,R3571020,"Jl. Mayjen Sungkono No. 44, KEDIRI",19,5,1,57,9,1,10,92,JAWA TIMUR
-7.812461,112.017815,RSU Bhayangkara Kediri,R3571031,Jl. Kombes Pol Duryat 17 Kediri,53,14,3,214,22,33,73,174,JAWA TIMUR
-7.827011,112.031998,RSU Baptis Kediri,R3571042,Jl. Mauni 1-7 Kediri,21,10,3,0,12,0,0,0,JAWA TIMUR
-7.811458,111.997177,RS Kusta Kediri,R3571053,"Jl. Veteran No. 48, Kediri",1,4,0,20,0,0,9,26,JAWA TIMUR
-7.779842,111.99929,RSB Nirmala Kediri,R3571111,Jl. Jaksa Agung Suprapto No.5 Kediri,4,1,0,3,5,1,2,0,JAWA TIMUR
-7.802172,112.002205,RSIA Muhammadiyah Kediri,R3571122,Jl. Gatot Subroto 84 Kediri,9,0,1,0,0,0,0,0,JAWA TIMUR
-7.816894,112.011398,RSK Bedah Dina L,R3571133,"Jl. Hayam Wuruk No.90,Kediri",2,2,1,7,0,0,2,0,JAWA TIMUR
-7.831653,111.995346,RSU Islam Al-Arafah,R3571144,"Jl. Raung 190,Kediri",0,0,0,0,0,0,0,0,JAWA TIMUR
?,?,RSIA Citra Keluarga,R3571145,"Jl. Urip Sumoharjo 189, Kediri",3,1,0,3,13,0,2,13,JAWA TIMUR
?,?,RSU Ratih,R3571147S,"Jl. Penanggungan No.32, Kediri",6,2,2,6,7,8,2,15,JAWA TIMUR
?,?,RSIA Melinda,R3571148,Jl. Penanggungan,3,2,0,23,15,1,1,14,JAWA TIMUR
?,?,RSK Bedah Rachma Medika,R3571149,"Jl. Brigjend Iman Bachri 238, Kediri",2,2,0,10,0,1,2,0,JAWA TIMUR
-8.072881,112.166496,RSUD Mardi Waluyo,R3572010,"Jl. Kalimantan 113, Kota Blitar",28,22,4,181,25,20,65,131,JAWA TIMUR
-8.099739,112.171997,RS Budi Rahayu,R3572021,Jl. Jend.A Yani 18 Blitar,19,11,2,93,10,10,56,109,JAWA TIMUR
-8.100189,112.167999,RSIA Aminah,R3572032,"Jl. Veteran No.12,Blitar",5,4,0,11,11,1,0,0,JAWA TIMUR
-8.083575,112.138077,RSU Syuhada Haji,R3572043,Jl. Tanjung No.12 Pakunden-Blitar,14,6,1,0,0,0,0,0,JAWA TIMUR
?,?,RSU Aminah Blitar,R3572065,Jl.Veteran No.39 Kota Blitar,12,6,1,61,9,11,8,86,JAWA TIMUR
-7.964533,112.631714,RSUD Dr. Saiful Anwar,R3573011,Jl. Jaksa Agung Suprapto No.2 Malang,195,30,20,845,71,143,217,947,JAWA TIMUR
-8.095014,112.174805,Rumkit Tk.II Dr. Soepraoen,R3573022,"Jl. Soedanco Supriyadi No.22,Malang",54,22,4,266,26,19,0,189,JAWA TIMUR
-7.991394,112.637428,RSU Panti Nirmala,R3573044,Jl. Kebalen Wetan N0.2-8 Malang,5,8,3,0,0,0,0,0,JAWA TIMUR
-7.988,112.626442,RSU Panti Waluya Sawahan,R3573055,"Jl. Nusakambangan No.56, Malang",78,20,3,187,8,10,11,246,JAWA TIMUR
-7.798761,112.636055,RSU Lavalette Malang,R3573066,Jl. WR Supratman 10 Malang,4,4,2,94,10,5,24,108,JAWA TIMUR
-7.959889,112.63752,RSU LPK Malang,R3573081,Jl. Asahan No.7 Malang,0,1,0,0,0,0,0,0,JAWA TIMUR
?,?,RSIA Husada Bunda,R3573097,Jl. Pahlawan Trip No.2,19,3,0,12,14,3,2,41,JAWA TIMUR
?,?,RSIA Muhammadiyah,R3573135,"Jl. KH. Wahid Hasyim 26, 30 Malang",3,6,1,0,10,1,0,0,JAWA TIMUR
-7.988733,112.62545,RSU Islam Aisyiyah Malang,R3573215,Jl. Sulawesi No 16 Malang,43,10,2,104,3,6,24,99,JAWA TIMUR
-7.940269,112.608696,RS Islam Malang,R3573226,Jl. M. T. Haryono No. 139 Malang,26,13,2,87,9,4,22,111,JAWA TIMUR
?,?,RSIA Harmoni Gajayana,R3573242,Jl. Gajayana No. 12-B,5,2,0,7,6,2,2,8,JAWA TIMUR
?,?,RSIA Mardi Waloeja Kauman Malang,R3573243S,"Jl. Kauman No.23, Malang",8,3,0,11,8,1,0,48,JAWA TIMUR
?,?,RSIA Puri Medika,R3573244,"Jl. Taman Slamet No.20, Malang",11,0,1,7,11,3,4,15,JAWA TIMUR
?,?,RSK Bedah Manu Husada,R3573245S,"Jl. Sultan Agung No.110 - 12, Malang",23,1,0,23,6,0,2,16,JAWA TIMUR
?,?,RSU Hermina Tangkubanprahu,R3573246,RS. HERMINA TANGKUBANPRAHU MALANG,33,6,5,91,24,8,13,93,JAWA TIMUR
?,?,RSB Permata Hati,R3573247,Jl. Danau Toba E VI No.17 - 18 Sawojajar,3,3,0,7,8,2,1,10,JAWA TIMUR
?,?,RSU Permata Bunda,R3573249S,"Jl. Soekarno Hatta No.75, Malang",25,2,5,24,12,5,0,20,JAWA TIMUR
?,?,RSB Mardi Waloeja Rampal Malang,R3573251,"Jl.WR.Supratman No.1, Malang",6,1,0,4,5,1,0,23,JAWA TIMUR
?,?,RSIA Mutiara Bunda,R3573252,Jalan Ciujung 19 Malang,32,2,4,11,17,5,1,35,JAWA TIMUR
?,?,RSIA Melati Husada,R3573253,Jl. Kawi No. 32-34,12,5,0,12,16,1,7,0,JAWA TIMUR
-7.74895,113.210327,RSUD Dr. Moh Saleh Probolinggo,R3574012,Jl. Mayjend Panjaitan No.65,21,18,5,228,49,18,42,202,JAWA TIMUR
?,?,RSU Dharma Husada,R3574023,Jl. Sukarno Hatta Probolinggo,0,1,0,0,0,0,0,0,JAWA TIMUR
?,?,Akademi Analis Kesehatan Unmuh Surabaya,C074037,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Bahrul Ulum Jombang,C074038,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Dian Husada,C074040,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Analis Kesehatan YPM Sidoarjo,C074043,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Hafshawaty Zainul Hasan,C074045,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Dharma Husada Kediri,C074046,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Dharma Husada Kediri,C074049,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Pamenang,C074050,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Nazhatut Thullab Sampang,C074051,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Kerta Cendekia Sidoarjo,C074052,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Pamenang,C074055,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Ngudia Husada Madura,C074070,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Griya Husada,C074072,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Bina Sehat PPNI Mojokerto,C074073,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Jember,C074074,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,AKBID Siti Khotidjah Muhammadiyah Sepanjang,C074075,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan William Booth Surabaya,C074076,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Adi Husada,C074078,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kesehatan Rajekwesi Bojonegoro,C074079,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Pemerintah Kabupaten Ngawi,C074080,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Refraksi Optisi Surabaya,C074081,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Farmasi Putera Indonesia Malang,C074082,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Analis Farmasi & Makanan Putera Indonesia,C074085,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akbid Harapan Mulya Ponorogo,C074088,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Mitra Sehat Sidoarjo,C074089,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Mandiri Gresik,C074092,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Delima Persada Gresik,C074093,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Bina Husada Jember,C074094,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Aifa Husada,C074095,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Ar-Rahma Bangil,C074096,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Keperawatan Panti Waluya Malang,C074097,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Medika Wiyata Kediri,C074098,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Wira Husada Nusantara,C074099,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Analis Farmasi Dan Makanan Sunan Giri,C074100,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Wijaya Kusuma Malang,C074101,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Hafshawaty Zainul Hasan Genggong,C074102,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Wiyata Mitra Husada Nganjuk,C074103,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Sakinah,C074104,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kebidanan Muhammadiyah Madiun,C074106,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Kesehatan Arga Husada,C074107,?,?,?,?,?,?,?,?,?,JAWA TIMUR
?,?,Akademi Analis Kesehatan Malang,C074108,?,?,?,?,?,?,?,?,?,JAWA TIMUR
